-7.5205	-7.4259	-7.3312	-7.2365	-7.1419	-7.0472	-6.9525	-6.8579	-6.7632	-6.6686	-6.5739	-6.4792	-6.3846	-6.2899	-6.1952	-6.1006	-6.0059	-5.9112	-5.8166	-5.7219	-5.6273	-5.5326	-5.4379	-5.3433	-5.2486	-5.1539	-5.0593	-4.9646	-4.8699	-4.7753	-4.6806	-4.586	-4.4913	-4.3966	-4.302	-4.2073	-4.1126	-4.018	-3.9233	-3.8287	-3.734	-3.6393	-3.5447	-3.45	-3.3553	-3.2607	-3.166	-3.0713	-2.9767	-2.882	-2.7874	-2.6927	-2.598	-2.5034	-2.4087	-2.314	-2.2194	-2.1247	-2.03	-1.9354	-1.8407	-1.7461	-1.6514	-1.5567	-1.4621	-1.3674	-1.2727	-1.1781	-1.0834	-0.98875	-0.89409	-0.79943	-0.70476	-0.6101	-0.51544	-0.42077	-0.32611	-0.23144	-0.13678	-0.042118	0.052545
-7.3961	-7.3014	-7.2067	-7.1121	-7.0174	-6.9227	-6.8281	-6.7334	-6.6388	-6.5441	-6.4494	-6.3548	-6.2601	-6.1654	-6.0708	-5.9761	-5.8814	-5.7868	-5.6921	-5.5975	-5.5028	-5.4081	-5.3135	-5.2188	-5.1241	-5.0295	-4.9348	-4.8401	-4.7455	-4.6508	-4.5562	-4.4615	-4.3668	-4.2722	-4.1775	-4.0828	-3.9882	-3.8935	-3.7988	-3.7042	-3.6095	-3.5149	-3.4202	-3.3255	-3.2309	-3.1362	-3.0415	-2.9469	-2.8522	-2.7576	-2.6629	-2.5682	-2.4736	-2.3789	-2.2842	-2.1896	-2.0949	-2.0002	-1.9056	-1.8109	-1.7163	-1.6216	-1.5269	-1.4323	-1.3376	-1.2429	-1.1483	-1.0536	-0.95895	-0.86429	-0.76962	-0.67496	-0.5803	-0.48563	-0.39097	-0.29631	-0.20164	-0.10698	-0.012315	0.082348	0.17701
-7.2716	-7.1769	-7.0823	-6.9876	-6.8929	-6.7983	-6.7036	-6.6089	-6.5143	-6.4196	-6.325	-6.2303	-6.1356	-6.041	-5.9463	-5.8516	-5.757	-5.6623	-5.5677	-5.473	-5.3783	-5.2837	-5.189	-5.0943	-4.9997	-4.905	-4.8103	-4.7157	-4.621	-4.5264	-4.4317	-4.337	-4.2424	-4.1477	-4.053	-3.9584	-3.8637	-3.769	-3.6744	-3.5797	-3.4851	-3.3904	-3.2957	-3.2011	-3.1064	-3.0117	-2.9171	-2.8224	-2.7277	-2.6331	-2.5384	-2.4438	-2.3491	-2.2544	-2.1598	-2.0651	-1.9704	-1.8758	-1.7811	-1.6865	-1.5918	-1.4971	-1.4025	-1.3078	-1.2131	-1.1185	-1.0238	-0.92915	-0.83448	-0.73982	-0.64516	-0.55049	-0.45583	-0.36117	-0.2665	-0.17184	-0.077176	0.017488	0.11215	0.20681	0.30148
-7.1471	-7.0525	-6.9578	-6.8631	-6.7685	-6.6738	-6.5791	-6.4845	-6.3898	-6.2952	-6.2005	-6.1058	-6.0112	-5.9165	-5.8218	-5.7272	-5.6325	-5.5378	-5.4432	-5.3485	-5.2539	-5.1592	-5.0645	-4.9699	-4.8752	-4.7805	-4.6859	-4.5912	-4.4966	-4.4019	-4.3072	-4.2126	-4.1179	-4.0232	-3.9286	-3.8339	-3.7392	-3.6446	-3.5499	-3.4553	-3.3606	-3.2659	-3.1713	-3.0766	-2.9819	-2.8873	-2.7926	-2.6979	-2.6033	-2.5086	-2.414	-2.3193	-2.2246	-2.13	-2.0353	-1.9406	-1.846	-1.7513	-1.6566	-1.562	-1.4673	-1.3727	-1.278	-1.1833	-1.0887	-0.99401	-0.89934	-0.80468	-0.71002	-0.61535	-0.52069	-0.42603	-0.33136	-0.2367	-0.14204	-0.047373	0.047291	0.14195	0.23662	0.33128	0.42594
-7.0227	-6.928	-6.8333	-6.7387	-6.644	-6.5493	-6.4547	-6.36	-6.2654	-6.1707	-6.076	-5.9814	-5.8867	-5.792	-5.6974	-5.6027	-5.508	-5.4134	-5.3187	-5.2241	-5.1294	-5.0347	-4.9401	-4.8454	-4.7507	-4.6561	-4.5614	-4.4667	-4.3721	-4.2774	-4.1828	-4.0881	-3.9934	-3.8988	-3.8041	-3.7094	-3.6148	-3.5201	-3.4255	-3.3308	-3.2361	-3.1415	-3.0468	-2.9521	-2.8575	-2.7628	-2.6681	-2.5735	-2.4788	-2.3842	-2.2895	-2.1948	-2.1002	-2.0055	-1.9108	-1.8162	-1.7215	-1.6268	-1.5322	-1.4375	-1.3429	-1.2482	-1.1535	-1.0589	-0.9642	-0.86954	-0.77488	-0.68021	-0.58555	-0.49089	-0.39622	-0.30156	-0.2069	-0.11223	-0.01757	0.077094	0.17176	0.26642	0.36108	0.45575	0.55041
-6.8982	-6.8035	-6.7089	-6.6142	-6.5195	-6.4249	-6.3302	-6.2355	-6.1409	-6.0462	-5.9516	-5.8569	-5.7622	-5.6676	-5.5729	-5.4782	-5.3836	-5.2889	-5.1943	-5.0996	-5.0049	-4.9103	-4.8156	-4.7209	-4.6263	-4.5316	-4.4369	-4.3423	-4.2476	-4.153	-4.0583	-3.9636	-3.869	-3.7743	-3.6796	-3.585	-3.4903	-3.3956	-3.301	-3.2063	-3.1117	-3.017	-2.9223	-2.8277	-2.733	-2.6383	-2.5437	-2.449	-2.3544	-2.2597	-2.165	-2.0704	-1.9757	-1.881	-1.7864	-1.6917	-1.597	-1.5024	-1.4077	-1.3131	-1.2184	-1.1237	-1.0291	-0.9344	-0.83974	-0.74507	-0.65041	-0.55575	-0.46108	-0.36642	-0.27176	-0.17709	-0.08243	0.012233	0.1069	0.20156	0.29622	0.39089	0.48555	0.58021	0.67488
-6.7737	-6.6791	-6.5844	-6.4897	-6.3951	-6.3004	-6.2057	-6.1111	-6.0164	-5.9218	-5.8271	-5.7324	-5.6378	-5.5431	-5.4484	-5.3538	-5.2591	-5.1644	-5.0698	-4.9751	-4.8805	-4.7858	-4.6911	-4.5965	-4.5018	-4.4071	-4.3125	-4.2178	-4.1232	-4.0285	-3.9338	-3.8392	-3.7445	-3.6498	-3.5552	-3.4605	-3.3658	-3.2712	-3.1765	-3.0819	-2.9872	-2.8925	-2.7979	-2.7032	-2.6085	-2.5139	-2.4192	-2.3245	-2.2299	-2.1352	-2.0406	-1.9459	-1.8512	-1.7566	-1.6619	-1.5672	-1.4726	-1.3779	-1.2833	-1.1886	-1.0939	-0.99926	-0.9046	-0.80993	-0.71527	-0.62061	-0.52594	-0.43128	-0.33662	-0.24195	-0.14729	-0.052627	0.042036	0.1367	0.23136	0.32603	0.42069	0.51535	0.61002	0.70468	0.79934
-6.6493	-6.5546	-6.4599	-6.3653	-6.2706	-6.1759	-6.0813	-5.9866	-5.892	-5.7973	-5.7026	-5.608	-5.5133	-5.4186	-5.324	-5.2293	-5.1346	-5.04	-4.9453	-4.8507	-4.756	-4.6613	-4.5667	-4.472	-4.3773	-4.2827	-4.188	-4.0933	-3.9987	-3.904	-3.8094	-3.7147	-3.62	-3.5254	-3.4307	-3.336	-3.2414	-3.1467	-3.0521	-2.9574	-2.8627	-2.7681	-2.6734	-2.5787	-2.4841	-2.3894	-2.2947	-2.2001	-2.1054	-2.0108	-1.9161	-1.8214	-1.7268	-1.6321	-1.5374	-1.4428	-1.3481	-1.2534	-1.1588	-1.0641	-0.96946	-0.87479	-0.78013	-0.68547	-0.5908	-0.49614	-0.40148	-0.30681	-0.21215	-0.11749	-0.022824	0.071839	0.1665	0.26117	0.35583	0.45049	0.54516	0.63982	0.73448	0.82915	0.92381
-6.5248	-6.4301	-6.3355	-6.2408	-6.1461	-6.0515	-5.9568	-5.8622	-5.7675	-5.6728	-5.5782	-5.4835	-5.3888	-5.2942	-5.1995	-5.1048	-5.0102	-4.9155	-4.8209	-4.7262	-4.6315	-4.5369	-4.4422	-4.3475	-4.2529	-4.1582	-4.0635	-3.9689	-3.8742	-3.7796	-3.6849	-3.5902	-3.4956	-3.4009	-3.3062	-3.2116	-3.1169	-3.0222	-2.9276	-2.8329	-2.7383	-2.6436	-2.5489	-2.4543	-2.3596	-2.2649	-2.1703	-2.0756	-1.981	-1.8863	-1.7916	-1.697	-1.6023	-1.5076	-1.413	-1.3183	-1.2236	-1.129	-1.0343	-0.93966	-0.84499	-0.75033	-0.65566	-0.561	-0.46634	-0.37167	-0.27701	-0.18235	-0.087685	0.0069787	0.10164	0.19631	0.29097	0.38563	0.4803	0.57496	0.66962	0.76429	0.85895	0.95361	1.0483
-6.4003	-6.3057	-6.211	-6.1163	-6.0217	-5.927	-5.8323	-5.7377	-5.643	-5.5484	-5.4537	-5.359	-5.2644	-5.1697	-5.075	-4.9804	-4.8857	-4.7911	-4.6964	-4.6017	-4.5071	-4.4124	-4.3177	-4.2231	-4.1284	-4.0337	-3.9391	-3.8444	-3.7498	-3.6551	-3.5604	-3.4658	-3.3711	-3.2764	-3.1818	-3.0871	-2.9924	-2.8978	-2.8031	-2.7085	-2.6138	-2.5191	-2.4245	-2.3298	-2.2351	-2.1405	-2.0458	-1.9511	-1.8565	-1.7618	-1.6672	-1.5725	-1.4778	-1.3832	-1.2885	-1.1938	-1.0992	-1.0045	-0.90985	-0.81519	-0.72053	-0.62586	-0.5312	-0.43654	-0.34187	-0.24721	-0.15255	-0.057882	0.036782	0.13144	0.22611	0.32077	0.41544	0.5101	0.60476	0.69943	0.79409	0.88875	0.98342	1.0781	1.1727
-6.2759	-6.1812	-6.0865	-5.9919	-5.8972	-5.8025	-5.7079	-5.6132	-5.5186	-5.4239	-5.3292	-5.2346	-5.1399	-5.0452	-4.9506	-4.8559	-4.7612	-4.6666	-4.5719	-4.4773	-4.3826	-4.2879	-4.1933	-4.0986	-4.0039	-3.9093	-3.8146	-3.72	-3.6253	-3.5306	-3.436	-3.3413	-3.2466	-3.152	-3.0573	-2.9626	-2.868	-2.7733	-2.6787	-2.584	-2.4893	-2.3947	-2.3	-2.2053	-2.1107	-2.016	-1.9213	-1.8267	-1.732	-1.6374	-1.5427	-1.448	-1.3534	-1.2587	-1.164	-1.0694	-0.97471	-0.88005	-0.78539	-0.69072	-0.59606	-0.5014	-0.40673	-0.31207	-0.21741	-0.12274	-0.028079	0.066585	0.16125	0.25591	0.35057	0.44524	0.5399	0.63456	0.72923	0.82389	0.91855	1.0132	1.1079	1.2025	1.2972
-6.1514	-6.0567	-5.9621	-5.8674	-5.7727	-5.6781	-5.5834	-5.4888	-5.3941	-5.2994	-5.2048	-5.1101	-5.0154	-4.9208	-4.8261	-4.7314	-4.6368	-4.5421	-4.4475	-4.3528	-4.2581	-4.1635	-4.0688	-3.9741	-3.8795	-3.7848	-3.6901	-3.5955	-3.5008	-3.4062	-3.3115	-3.2168	-3.1222	-3.0275	-2.9328	-2.8382	-2.7435	-2.6489	-2.5542	-2.4595	-2.3649	-2.2702	-2.1755	-2.0809	-1.9862	-1.8915	-1.7969	-1.7022	-1.6076	-1.5129	-1.4182	-1.3236	-1.2289	-1.1342	-1.0396	-0.94491	-0.85025	-0.75558	-0.66092	-0.56626	-0.47159	-0.37693	-0.28227	-0.1876	-0.092939	0.0017241	0.096388	0.19105	0.28571	0.38038	0.47504	0.5697	0.66437	0.75903	0.85369	0.94836	1.043	1.1377	1.2323	1.327	1.4217
-6.0269	-5.9323	-5.8376	-5.7429	-5.6483	-5.5536	-5.4589	-5.3643	-5.2696	-5.175	-5.0803	-4.9856	-4.891	-4.7963	-4.7016	-4.607	-4.5123	-4.4177	-4.323	-4.2283	-4.1337	-4.039	-3.9443	-3.8497	-3.755	-3.6603	-3.5657	-3.471	-3.3764	-3.2817	-3.187	-3.0924	-2.9977	-2.903	-2.8084	-2.7137	-2.619	-2.5244	-2.4297	-2.3351	-2.2404	-2.1457	-2.0511	-1.9564	-1.8617	-1.7671	-1.6724	-1.5778	-1.4831	-1.3884	-1.2938	-1.1991	-1.1044	-1.0098	-0.91511	-0.82044	-0.72578	-0.63112	-0.53645	-0.44179	-0.34713	-0.25246	-0.1578	-0.063136	0.031527	0.12619	0.22085	0.31552	0.41018	0.50484	0.59951	0.69417	0.78883	0.8835	0.97816	1.0728	1.1675	1.2622	1.3568	1.4515	1.5461
-5.9025	-5.8078	-5.7131	-5.6185	-5.5238	-5.4291	-5.3345	-5.2398	-5.1452	-5.0505	-4.9558	-4.8612	-4.7665	-4.6718	-4.5772	-4.4825	-4.3878	-4.2932	-4.1985	-4.1039	-4.0092	-3.9145	-3.8199	-3.7252	-3.6305	-3.5359	-3.4412	-3.3466	-3.2519	-3.1572	-3.0626	-2.9679	-2.8732	-2.7786	-2.6839	-2.5892	-2.4946	-2.3999	-2.3053	-2.2106	-2.1159	-2.0213	-1.9266	-1.8319	-1.7373	-1.6426	-1.5479	-1.4533	-1.3586	-1.264	-1.1693	-1.0746	-0.97997	-0.8853	-0.79064	-0.69598	-0.60131	-0.50665	-0.41199	-0.31732	-0.22266	-0.128	-0.033333	0.06133	0.15599	0.25066	0.34532	0.43998	0.53465	0.62931	0.72397	0.81864	0.9133	1.008	1.1026	1.1973	1.292	1.3866	1.4813	1.5759	1.6706
-5.778	-5.6833	-5.5887	-5.494	-5.3993	-5.3047	-5.21	-5.1154	-5.0207	-4.926	-4.8314	-4.7367	-4.642	-4.5474	-4.4527	-4.358	-4.2634	-4.1687	-4.0741	-3.9794	-3.8847	-3.7901	-3.6954	-3.6007	-3.5061	-3.4114	-3.3167	-3.2221	-3.1274	-3.0328	-2.9381	-2.8434	-2.7488	-2.6541	-2.5594	-2.4648	-2.3701	-2.2755	-2.1808	-2.0861	-1.9915	-1.8968	-1.8021	-1.7075	-1.6128	-1.5181	-1.4235	-1.3288	-1.2342	-1.1395	-1.0448	-0.95016	-0.8555	-0.76084	-0.66617	-0.57151	-0.47685	-0.38218	-0.28752	-0.19286	-0.098194	-0.0035304	0.091133	0.1858	0.28046	0.37512	0.46979	0.56445	0.65911	0.75378	0.84844	0.9431	1.0378	1.1324	1.2271	1.3218	1.4164	1.5111	1.6057	1.7004	1.7951
-5.6535	-5.5589	-5.4642	-5.3695	-5.2749	-5.1802	-5.0855	-4.9909	-4.8962	-4.8016	-4.7069	-4.6122	-4.5176	-4.4229	-4.3282	-4.2336	-4.1389	-4.0443	-3.9496	-3.8549	-3.7603	-3.6656	-3.5709	-3.4763	-3.3816	-3.2869	-3.1923	-3.0976	-3.003	-2.9083	-2.8136	-2.719	-2.6243	-2.5296	-2.435	-2.3403	-2.2456	-2.151	-2.0563	-1.9617	-1.867	-1.7723	-1.6777	-1.583	-1.4883	-1.3937	-1.299	-1.2044	-1.1097	-1.015	-0.92036	-0.8257	-0.73103	-0.63637	-0.54171	-0.44704	-0.35238	-0.25772	-0.16305	-0.068391	0.026273	0.12094	0.2156	0.31026	0.40493	0.49959	0.59425	0.68892	0.78358	0.87824	0.97291	1.0676	1.1622	1.2569	1.3516	1.4462	1.5409	1.6355	1.7302	1.8249	1.9195
-5.5291	-5.4344	-5.3397	-5.2451	-5.1504	-5.0557	-4.9611	-4.8664	-4.7718	-4.6771	-4.5824	-4.4878	-4.3931	-4.2984	-4.2038	-4.1091	-4.0144	-3.9198	-3.8251	-3.7305	-3.6358	-3.5411	-3.4465	-3.3518	-3.2571	-3.1625	-3.0678	-2.9732	-2.8785	-2.7838	-2.6892	-2.5945	-2.4998	-2.4052	-2.3105	-2.2158	-2.1212	-2.0265	-1.9319	-1.8372	-1.7425	-1.6479	-1.5532	-1.4585	-1.3639	-1.2692	-1.1745	-1.0799	-0.98522	-0.89056	-0.79589	-0.70123	-0.60657	-0.5119	-0.41724	-0.32258	-0.22791	-0.13325	-0.038588	0.056076	0.15074	0.2454	0.34007	0.43473	0.52939	0.62406	0.71872	0.81338	0.90805	1.0027	1.0974	1.192	1.2867	1.3814	1.476	1.5707	1.6654	1.76	1.8547	1.9493	2.044
-5.4046	-5.3099	-5.2153	-5.1206	-5.0259	-4.9313	-4.8366	-4.742	-4.6473	-4.5526	-4.458	-4.3633	-4.2686	-4.174	-4.0793	-3.9846	-3.89	-3.7953	-3.7007	-3.606	-3.5113	-3.4167	-3.322	-3.2273	-3.1327	-3.038	-2.9433	-2.8487	-2.754	-2.6594	-2.5647	-2.47	-2.3754	-2.2807	-2.186	-2.0914	-1.9967	-1.9021	-1.8074	-1.7127	-1.6181	-1.5234	-1.4287	-1.3341	-1.2394	-1.1447	-1.0501	-0.95542	-0.86076	-0.76609	-0.67143	-0.57677	-0.4821	-0.38744	-0.29277	-0.19811	-0.10345	-0.0087849	0.085878	0.18054	0.27521	0.36987	0.46453	0.5592	0.65386	0.74852	0.84319	0.93785	1.0325	1.1272	1.2218	1.3165	1.4112	1.5058	1.6005	1.6952	1.7898	1.8845	1.9791	2.0738	2.1685
-5.2801	-5.1855	-5.0908	-4.9961	-4.9015	-4.8068	-4.7122	-4.6175	-4.5228	-4.4282	-4.3335	-4.2388	-4.1442	-4.0495	-3.9548	-3.8602	-3.7655	-3.6709	-3.5762	-3.4815	-3.3869	-3.2922	-3.1975	-3.1029	-3.0082	-2.9135	-2.8189	-2.7242	-2.6296	-2.5349	-2.4402	-2.3456	-2.2509	-2.1562	-2.0616	-1.9669	-1.8722	-1.7776	-1.6829	-1.5883	-1.4936	-1.3989	-1.3043	-1.2096	-1.1149	-1.0203	-0.92562	-0.83095	-0.73629	-0.64163	-0.54696	-0.4523	-0.35764	-0.26297	-0.16831	-0.073645	0.021018	0.11568	0.21034	0.30501	0.39967	0.49433	0.589	0.68366	0.77833	0.87299	0.96765	1.0623	1.157	1.2516	1.3463	1.441	1.5356	1.6303	1.725	1.8196	1.9143	2.0089	2.1036	2.1983	2.2929
